First,Last,Report,Date,Report Type
THOMAS,CARPER,/search/view/ptr/581362d4-0f69-49ff-a3cd-e71840ef8759/,07/01/2014,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/f41059bd-e6da-40bb-af54-7ba0c0b50a07/,01/05/2018,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,01/07/2021,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/61f45eac-be7d-4441-a2c0-1fe36d2cff9b/,04/09/2019,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/a1c431fc-093e-4ace-8f0a-4f2ae481556d/,05/04/2020,Periodic Transaction Report
THOMAS,CARPER,/search/view/annual/bfe1eef6-939b-4aff-9620-d8239d5c0789/,2017,Annual Report
THOMAS,CARPER,/search/view/ptr/6efff803-798a-4880-90e5-bce15343791a/,08/05/2019,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/b28b6273-8a44-48ea-a17d-9ebb630f9cc9/,05/01/2015,Periodic Transaction Report
THOMAS,CARPER,/search/view/annual/b7fa1b99-3b27-4d9c-94ec-8a1c8a6fd031/,2013,Annual Report
THOMAS,CARPER,/search/view/ptr/ae5e8414-35c1-44f7-9549-700e9453a96a/,02/01/2021,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/ee11f53b-a3b1-4824-a16c-d3a98f090527/,05/01/2019,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/64a8ee70-87a9-4f08-95d4-dfa5521d511c/,08/04/2014,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/6bcdb0f5-1e80-4199-a3e7-0a1891b38a75/,01/30/2020,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/a1a02a3d-f7a2-4e0e-bf8c-d9a6caefee48/,03/06/2014,Periodic Transaction Report
THOMAS,CARPER,/search/view/annual/aecdcb2b-5cdb-4f6e-9d8d-4f04c0c2a5cb/,2014,Annual Report
THOMAS,CARPER,/search/view/ptr/ead81d70-af51-4861-839c-10933f246e99/,11/02/2018,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/e33b0e5c-b70c-446d-aaa7-df227bd59c3e/,04/02/2019,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/5e467ac8-d0e3-4d4c-836f-e7f3dc3639c1/,11/13/2015,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/1fddad5d-761e-48ac-8289-a7d72735d85f/,08/13/2020,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/22e90ec7-94da-45e7-8e4c-220586b552ac/,04/01/2015,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/4664aeee-9dd2-4135-a4f7-b2ecdc786f48/,02/02/2016,Periodic Transaction Report
THOMAS,CARPER,/search/view/annual/a4c30c64-5ec9-44e3-8111-e7c772228117/,2016,Annual Report
THOMAS,CARPER,/search/view/ptr/79a6c9ae-2a6a-4194-86d8-ab66885bdb3b/,01/08/2020,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/f0b85f0f-b240-40da-b15e-0caf27b58e1a/,09/01/2020,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/071a80e8-aac3-44cb-bd6e-7a7ad9f5f7b5/,12/01/2016,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/79153a16-480e-4895-bf52-0e56562c6196/,12/01/2017,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/52d54a0a-b378-441c-8a5b-38007a211b78/,04/01/2021,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/8f85025d-dcff-4a61-9db5-a0621572cafc/,01/07/2016,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/ad0f386b-5ace-4449-8d52-ca558f10bdc9/,07/03/2019,Periodic Transaction Report
THOMAS,CARPER,/search/view/ptr/286126a9-0b94-4462-b5c4-69bd099f437b/,06/01/2021,Periodic Transaction Report
THOMAS,CARPER,/search/view/annual/20480280-523a-4c19-b9a7-e08e04d2ddb5/,2019,Annual Report
THOMAS,CARPER,/search/view/ptr/5b18c631-389d-4542-850e-e4b2a5d87aba/,03/03/2020,Periodic Transaction Report
ROBERT,"CASEY,",/search/view/ptr/1dae4e2c-0fe3-46d5-9ab3-78454252da12/,05/15/2018,Periodic Transaction Report
ROBERT,"CASEY,",/search/view/annual/9d4f5e8e-76ed-4fa8-9e67-2375733b8e55/,2014,Annual Report
ROBERT,"CASEY,",/search/view/annual/cf0c6716-b7a4-4a0f-91f1-c1381996fe0b/,2013,Annual Report
ROBERT,"CASEY,",/search/view/annual/bd15f5c2-35ed-4c96-9634-e1a0df41237b/,2020,Annual Report
ROBERT,"CASEY,",/search/view/annual/f753b62d-6cc0-4a00-89b1-ec7ff909fbff/,2015,Annual Report
ROBERT,"CASEY,",/search/view/annual/0cb7e3e0-816f-4373-8e2c-ef57f9a6f356/,2018,Annual Report
ROBERT,"CASEY,",/search/view/annual/dc2aeca6-b085-482a-b0da-59cb52053643/,2016,Annual Report
ROBERT,"CASEY,",/search/view/annual/3d2e279e-776a-4d6b-b832-f58e92c52d28/,2019,Annual Report
ROBERT,"CASEY,",/search/view/annual/556d2ce5-50d8-421c-9463-7b61f10bfe50/,2017,Annual Report
WILLIAM,CASSIDY,/search/view/ptr/475ad4bf-fb94-474c-9ecd-80529d70ace5/,05/15/2018,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/6344c706-fb65-45d7-8156-45689c043c22/,08/12/2020,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/ab5a547e-ce37-4e98-98a6-1df64460bbbb/,11/03/2017,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/annual/acab5d3c-03a5-4ccc-b83d-03ca7dd02dff/,2018,Annual Report
WILLIAM,CASSIDY,/search/view/ptr/f0902f8a-6b89-4971-96a6-7b5e55b4f34e/,10/13/2020,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/87af0262-2fd3-44ad-9429-1248084b480d/,08/20/2015,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/49fcb4d6-d449-49d2-9f2a-190fb36a2180/,09/30/2015,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,12/08/2020,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/72c35c48-196f-415b-bbd5-5b9b53f2c8f3/,04/26/2017,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/1ca02c35-f720-4d35-9c3c-e7b9f25b81c6/,05/03/2019,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/a57e8890-7890-4e0e-bef7-bd8fb22c9d44/,10/31/2018,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/52b33142-c874-415c-a342-d1c32b0772c5/,03/27/2020,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/annual/16dc8204-724e-4a1e-bd34-3139599fe44e/,2014,Annual Report
WILLIAM,CASSIDY,/search/view/ptr/6915091f-101c-40d3-9cf7-e1fb76f34979/,01/12/2016,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/17f2fb92-a548-45bc-9033-bd6b50703caa/,09/11/2019,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/18fe7224-f911-47a4-ade4-8084b1cdb9cc/,02/13/2018,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/56cd23d0-e41f-41a4-9f69-d90722af497a/,05/02/2016,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/e3e6d565-5b86-4a30-8488-b801c9bcc13b/,02/21/2019,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/36884c7d-49e1-4b08-82a7-f567270ac9dd/,11/21/2016,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/annual/9e69b3fa-5c9d-48f9-adac-e04fef19ab2c/,2019,Annual Report
WILLIAM,CASSIDY,/search/view/ptr/4e1b4ab1-df80-45fe-8f5f-8dbbd5cd8e00/,12/12/2017,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/f9733850-1db0-4406-8936-ce2867c1b3b8/,09/01/2017,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/a2f3bcb0-5afa-4c17-99fd-885e3abdf963/,01/16/2018,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/annual/50e02aba-3d11-42d9-b0fd-153fd1b21a8c/,2020,Annual Report
WILLIAM,CASSIDY,/search/view/ptr/bd6ad088-ad7f-48c7-a23f-58dd648c6200/,09/18/2020,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/annual/b6a31f00-b9a5-4de8-9e07-3a83f1c5853e/,2015,Annual Report
WILLIAM,CASSIDY,/search/view/annual/dd6b30f9-70df-4216-88a6-264d279c00ce/,2016,Annual Report
WILLIAM,CASSIDY,/search/view/ptr/aea94c0d-f18b-4ab7-bdac-95a0f3f04339/,08/07/2019,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/ea758fbc-f062-401b-8c38-66139a93efff/,02/25/2016,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/04e493df-007d-47d8-b65c-d0811d3e0f3b/,03/15/2017,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/annual/c62af2c8-45dc-4e5c-81d9-2eba59d499fa/,2017,Annual Report
WILLIAM,CASSIDY,/search/view/ptr/74e060d5-4d40-4972-b585-7d2f69731188/,08/28/2015,Periodic Transaction Report
WILLIAM,CASSIDY,/search/view/ptr/d40b2263-32c8-45a7-b1e1-a549953d5c2b/,07/27/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/a5290af9-921b-4ff6-89f8-a9e67afca49a/,11/11/2020,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/e0a3239b-193d-47db-971a-9f55c134f18a/,06/11/2019,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/941bfc68-43ee-4d27-963c-3e71f5c4d99d/,01/12/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/b2a66353-5016-440f-820e-08c86c3f4eff/,06/06/2017,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/32550a8f-923e-416f-84f3-e19ab4f148b1/,03/10/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/7c2ffee4-3a8f-4047-8c25-25a5567f0e04/,09/08/2015,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/7979b93e-f577-4806-9c20-de0d175b42df/,04/08/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/6aff1c56-7c0a-4767-a697-e9cc97c69c2d/,02/05/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/a6280b04-b9a1-4df8-ab60-cdbe26b49d78/,05/16/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/ea48ecad-1959-4f7a-ace0-778a71d06437/,04/11/2017,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/733d2eb1-37f7-4605-82da-57d84920c37c/,2013,Annual Report
SUSAN,COLLINS,/search/view/ptr/b3dacabf-fe85-4795-818a-cae96746587b/,05/14/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/ccf754fc-faaa-41b0-8393-fa3abd544f7e/,10/08/2020,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/07b76e11-bd25-44ea-b098-5916b8cacaaa/,04/01/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/56bdcfcf-d2f5-44a4-ab51-446a7ab58116/,12/06/2019,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/a91110ad-2cfb-452a-99be-f49948aecc93/,10/26/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/5138bdf6-011d-4f7f-a59f-a11cbd24aaed/,07/10/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/9ed788e7-5747-4d7c-9888-1da907b35cde/,07/14/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/3b18c706-2218-4b34-99ae-26abe41fe899/,12/22/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/c1b6d1af-f711-4048-80f8-b2df63800f33/,03/19/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/1490bd57-e464-4fb8-8782-5c24eb1be1e1/,12/23/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/f3bcb26e-db22-405a-8107-d16ea8621583/,03/04/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/614f837e-4d49-459b-b50b-1e6cdd90d212/,02/14/2017,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/068b57a8-cf17-434d-a3a0-9af169328016/,09/09/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/9c9b6ab2-ca5f-4ebd-98e7-1186399580a3/,02/14/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/8287dd4c-edca-465c-8008-c792237b3a84/,08/14/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/bb3e64d2-1a93-46ac-ac1d-47508fbb199f/,01/08/2019,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/6784a9a9-d791-451f-816e-e317349aace7/,09/10/2019,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/bc79b7d5-c51e-4a7e-b8ff-38671e538939/,07/12/2017,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/846b8cd9-497b-4dd9-bd1e-602233f2a572/,02/08/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/072982d0-5c5e-4658-9ea0-a25b76b80f41/,04/15/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/b7ddcd56-16da-4a95-8000-2c2ac19be5e6/,05/12/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/52ba7b0b-343b-440d-8465-06987c9fbebb/,01/31/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/2f96648f-acf8-4f28-9e05-ad1d6ebac36d/,01/12/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/162368f8-1b2c-46a2-9382-83084176a859/,2017,Annual Report
SUSAN,COLLINS,/search/view/ptr/cc72eaf0-41e8-4ca1-9439-46e5d7b8a3dc/,11/13/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/ef3fe87c-0853-46bf-b406-5d30364ae3fe/,02/25/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/6b2185d5-94ef-4af2-9159-6d00d7e5dcee/,06/12/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/779cc401-a1a3-4943-bfc4-6e5fae29a3a3/,05/03/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/0c76c4e6-afb1-45c2-a1a3-90a1cf2f58c7/,03/03/2015,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/e19679ff-7baf-4d06-982a-fe1e2d32ffba/,10/11/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/6939846a-1fa1-44df-bbe0-abbc43a7d4ce/,06/09/2015,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/54522c7e-0dc2-4ace-8171-ad73209a20a0/,04/07/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/400a40ef-9e53-4b18-8c61-06e0a485cc08/,08/09/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/307868ca-486a-433d-86cc-ab6df2a13042/,2016,Annual Report
SUSAN,COLLINS,/search/view/ptr/6624f616-f247-4829-abaf-65fb4378d19d/,01/29/2015,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/9333e385-ff73-4bdf-b32e-8b1059e052bd/,07/20/2015,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/e3f9babd-d5e6-4206-b34e-44dc19503784/,07/21/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/69388a65-26f9-4be6-9f6f-1865fc1140f9/,01/18/2022,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/3535c6af-595c-4feb-bce4-10b10ec56dd4/,2018,Annual Report
SUSAN,COLLINS,/search/view/ptr/d4fd134d-705e-4d6e-bd34-1dd55524e98e/,03/04/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/8225a609-c7d3-4301-a11c-16aaeab1ba0d/,02/11/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/078d300c-902b-49d6-999c-4aa135b2f127/,04/07/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/da3bd31f-22ce-47d2-ad08-c9e2d0b1b2bd/,08/08/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/bfbe1b67-fbdf-426b-bb12-46e50f9a2d5b/,07/08/2015,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/e373cb0c-9dae-4a6b-8c6f-f29374a271ac/,01/10/2017,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/da9491f1-e92d-4592-a831-83d8d2484f6a/,2015,Annual Report
SUSAN,COLLINS,/search/view/ptr/79725ebd-f89c-4549-80f5-4c04e7e6264c/,10/15/2019,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/ed3701cc-25fd-4209-96f3-46d986de9f1a/,03/06/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/9b77526c-0b0e-453d-b906-a8bd5955758b/,05/09/2019,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/97d58777-edb5-4319-b360-74709332d937/,06/27/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/307370a0-baff-4602-ba63-5ce34a0661cf/,2019,Annual Report
SUSAN,COLLINS,/search/view/ptr/19885961-3e99-41ee-ab6b-e32a1e5d360e/,08/04/2017,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/d221805d-5957-4904-9e9b-ea15d9d65b70/,01/09/2015,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/1c630118-72c7-4281-8bc7-8ab3648070af/,2020,Annual Report
SUSAN,COLLINS,/search/view/ptr/c353e204-51dd-442a-868f-f370de15d57d/,07/08/2016,Periodic Transaction Report
SUSAN,COLLINS,/search/view/annual/18ec5284-5fab-4e3d-9d1c-0b362f153e5e/,2014,Annual Report
SUSAN,COLLINS,/search/view/ptr/846b8cd9-497b-4dd9-bd1e-602233f2a572/,02/08/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/32550a8f-923e-416f-84f3-e19ab4f148b1/,03/10/2021,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/15347698-e3fd-4fad-abe2-e0d9b8a7c4ab/,09/07/2018,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/fa1f4bdc-b23d-4f6c-ab85-75203a9e80a2/,03/25/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/8225a609-c7d3-4301-a11c-16aaeab1ba0d/,02/11/2014,Periodic Transaction Report
SUSAN,COLLINS,/search/view/ptr/b8079f9b-41e8-4625-bbe3-73f9614af12f/,12/01/2014,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/ptr/9bcd76b3-61c3-434c-9b34-8398e7a50b40/,05/02/2016,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/annual/a4bd374b-bf4e-4776-8098-2925843074c1/,2013,Annual Report
CHRISTOPHER,COONS,/search/view/ptr/36b58614-d07b-408b-8ff9-b5846cbe801d/,11/29/2021,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/annual/53526990-95b8-40cc-a2a9-2d866d72cb71/,2018,Annual Report
CHRISTOPHER,COONS,/search/view/annual/2637ee01-8f91-42f6-8afd-30b150f7da44/,2020,Annual Report
CHRISTOPHER,COONS,/search/view/ptr/db6da422-4c82-46d8-b4c2-e14a8c07818b/,05/23/2016,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/annual/c3e43a59-f88a-4ba4-b41c-c968ea5a7c7f/,2019,Annual Report
CHRISTOPHER,COONS,/search/view/ptr/e356c17f-8053-4e6a-a7a4-f6507ac6d2fa/,07/02/2019,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/ptr/75638602-b725-4bc9-9ab7-0c9f7699f896/,05/03/2018,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/ptr/4a7a7530-6012-4a41-8fbc-3c4842f9303e/,08/16/2021,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/annual/426f1650-9c2c-4926-ab37-b48710906756/,2014,Annual Report
CHRISTOPHER,COONS,/search/view/ptr/777a0838-874d-4d40-a52f-10e1cd39b9fc/,08/18/2020,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/ptr/b65c1aeb-1831-4da3-ae45-eddb7a270abe/,03/04/2021,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/annual/487330f6-392f-422f-a53c-0717a13b6809/,2016,Annual Report
CHRISTOPHER,COONS,/search/view/annual/8d5a50fa-8e3f-4afa-92d8-1e67ef019a8a/,2015,Annual Report
CHRISTOPHER,COONS,/search/view/ptr/f06ca66b-6f1d-461e-990d-01e6bb206b51/,06/24/2019,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/ptr/4d53f9d0-7982-4dd7-947f-c77e7b81f481/,05/21/2014,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/ptr/1e74ebeb-9ecc-4ea4-8fd3-3025d02ffef8/,05/17/2019,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/ptr/ee7fdf0d-58cd-4aa1-a412-75f7aea2f1c1/,08/28/2018,Periodic Transaction Report
CHRISTOPHER,COONS,/search/view/annual/1f83b12b-f2eb-4885-9f87-e94cc0e05673/,2017,Annual Report
JOHN,CORNYN,/search/view/annual/675e9adf-2039-4b74-aebc-65ec05fe0b59/,2017,Annual Report
JOHN,CORNYN,/search/view/ptr/3c3b5ad6-91be-4cd0-9c18-fbeab62cb0fd/,02/24/2017,Periodic Transaction Report
JOHN,CORNYN,/search/view/annual/dbdef21f-29d2-46e3-9a40-a491629d6cf5/,2013,Annual Report
JOHN,CORNYN,/search/view/annual/104bfc52-0739-451f-9133-951cc2f5a08e/,2018,Annual Report
JOHN,CORNYN,/search/view/annual/6035bf3f-8234-4bf4-8f1c-3746ef835a4b/,2016,Annual Report
JOHN,CORNYN,/search/view/annual/1fc197cb-c7c7-4d4f-893d-18b5fdf57047/,2020,Annual Report
JOHN,CORNYN,/search/view/ptr/95d27bf4-c3fc-4251-9f43-72b9a2112351/,09/21/2015,Periodic Transaction Report
JOHN,CORNYN,/search/view/annual/4fea0333-4f41-4415-869d-b0e893e03e9a/,2019,Annual Report
JOHN,CORNYN,/search/view/annual/b0b83009-7029-45ea-a523-3e66a04e3be5/,2015,Annual Report
JOHN,CORNYN,/search/view/annual/a3ffdf92-15b7-4649-8c07-d68aebb301ac/,2014,Annual Report
CATHERINE,CORTEZ,/search/view/annual/a4e7a143-f40d-49e1-8588-0b92cfef34d2/,2016,Annual Report
CATHERINE,CORTEZ,/search/view/annual/6c0b3b25-e367-47c0-9c2a-03882e86a7d9/,2018,Annual Report
CATHERINE,CORTEZ,/search/view/annual/1a0981b6-2c6c-492e-ae85-4295bdfeaf1a/,2017,Annual Report
CATHERINE,CORTEZ,/search/view/annual/1ca8ebc3-07e5-4fe3-855a-246dc3725e11/,2020,Annual Report
CATHERINE,CORTEZ,/search/view/annual/7f9fbe21-12f2-4f84-8824-69d381ec48a1/,2019,Annual Report
TOM,COTTON,/search/view/annual/c29c223d-b7b2-461c-a470-4a80ee7de877/,2019,Annual Report
TOM,COTTON,/search/view/annual/def41c9c-c01f-45c1-b29b-8ef91ec8fae3/,2020,Annual Report
KEVIN,CRAMER,/search/view/annual/f5f6e6eb-acc8-4370-8081-1f3b2ccf435e/,2019,Annual Report
KEVIN,CRAMER,/search/view/annual/bcacaf9c-7a34-42de-908f-c909dca8e7c8/,2020,Annual Report
KEVIN,CRAMER,/search/view/annual/1b30a96d-d7b9-43db-8efd-f82f247cfb74/,2018,Annual Report
MICHAEL,CRAPO,/search/view/annual/72784fa2-9d55-4b71-aa04-cbf7a674e024/,2014,Annual Report
MICHAEL,CRAPO,/search/view/annual/36aab264-fad2-4e13-a964-d31d5f7c6498/,2017,Annual Report
MICHAEL,CRAPO,/search/view/annual/d3c913ca-10eb-4ea4-98e8-ac3f9ea5c117/,2015,Annual Report
MICHAEL,CRAPO,/search/view/annual/d3f4d070-f3b5-4f42-a8df-f5a546f6cb81/,2016,Annual Report
MICHAEL,CRAPO,/search/view/ptr/8fc0605a-e7b8-49d7-9b29-5177b357907b/,12/06/2017,Periodic Transaction Report
MICHAEL,CRAPO,/search/view/annual/7842db15-848b-4e41-8205-8711c26927f1/,2020,Annual Report
MICHAEL,CRAPO,/search/view/annual/29b23b92-074f-4d45-902e-e56da7294c4b/,2013,Annual Report
MICHAEL,CRAPO,/search/view/annual/43282e70-cd77-4615-950d-c693e08c6b70/,2018,Annual Report
MICHAEL,CRAPO,/search/view/annual/59d4f19e-ad17-476d-822c-0eb62a1130e4/,2019,Annual Report
RAFAEL,CRUZ,/search/view/annual/4c73471a-83ba-49f4-b49a-eed69efedecb/,2018,Annual Report
RAFAEL,CRUZ,/search/view/annual/aa0ff377-219a-4427-a120-54966e07c954/,2019,Annual Report
RAFAEL,CRUZ,/search/view/ptr/f7fff831-e133-4d72-b2f4-91ad003d1dff/,05/24/2019,Periodic Transaction Report
RAFAEL,CRUZ,/search/view/annual/1d9aa074-f450-464e-8837-665a34394eb4/,2020,Annual Report
RAFAEL,CRUZ,/search/view/annual/7f9d133d-fcb4-4ca9-980f-9e7e85140c79/,2017,Annual Report
RAFAEL,CRUZ,/search/view/ptr/46f6c806-d3b6-4432-8246-8f7a25c3b98b/,02/09/2015,Periodic Transaction Report
RAFAEL,CRUZ,/search/view/ptr/f2b74022-dcf0-485b-8fbe-187feefadac6/,12/03/2019,Periodic Transaction Report
RAFAEL,CRUZ,/search/view/ptr/7c2e00ca-9710-4fd3-a1e8-707dfc26e697/,03/28/2016,Periodic Transaction Report
RAFAEL,CRUZ,/search/view/annual/79d57095-af82-4df4-a04f-ed44095243f3/,2014,Annual Report
RAFAEL,CRUZ,/search/view/annual/55a79679-5bb9-44c5-81c8-7ce777f1fb37/,2015,Annual Report
RAFAEL,CRUZ,/search/view/annual/e9738792-2cb8-4637-86b5-eec6dd21664b/,2013,Annual Report
RAFAEL,CRUZ,/search/view/annual/7f9d133d-fcb4-4ca9-980f-9e7e85140c79/,2017,Annual Report
RAFAEL,CRUZ,/search/view/ptr/2720c946-d861-4079-b392-d2d4bc8af95c/,02/27/2014,Periodic Transaction Report
RAFAEL,CRUZ,/search/view/ptr/7de2a81d-819e-4b78-80f7-9a5596929d4d/,10/19/2015,Periodic Transaction Report
RAFAEL,CRUZ,/search/view/annual/60a6720f-09d3-451e-85f1-fd6ac81d97d2/,2016,Annual Report
STEVE,DAINES,/search/view/annual/ef05e2ef-d958-4800-a190-da24ee2441d3/,2019,Annual Report
STEVE,DAINES,/search/view/annual/dd9635ec-bea2-4dd7-9481-94bae5257639/,2018,Annual Report
STEVE,DAINES,/search/view/annual/f25df97a-413d-44a5-b546-7561d1b4851e/,2014,Annual Report
STEVE,DAINES,/search/view/ptr/dd115181-bd68-40b7-bacc-2eb1269da846/,06/01/2017,Periodic Transaction Report
STEVE,DAINES,/search/view/annual/2515f184-41b7-437e-90f2-412b45739f06/,2017,Annual Report
STEVE,DAINES,/search/view/annual/323aae4b-0ecb-45bb-af44-381766cad5ca/,2015,Annual Report
STEVE,DAINES,/search/view/annual/a69cd494-148f-43c0-b32a-4a365f62f764/,2020,Annual Report
